"customer_id","age","salary","spending_score","time_as_customer","loyalty_member","state","gender"
27827,37,55425.15,0.14,8.54,"No","Alabama","Other"
27828,71,47367.96,0.19,8.4,"No","Georgia","Female"
27829,41,20848.11,1,17.99,"No","Nebraska","Female"
27830,64,25275.65,0.74,2.2,"No","Rhode Island","Female"
27831,73,56888.32,0.97,6.81,"No","Idaho","Female"
27832,67,45341.07,0.56,15.21,"No","New York","Male"
27833,33,48072.03,0.53,0.25,"No","New Mexico","Female"
27834,59,71337.25,0.85,8.35,"No","Kentucky","Other"
27835,56,63434.3,0.26,17.96,"No","North Carolina","Other"
27836,45,55158.48,0.89,0.37,"No","Maine","Male"
27837,62,49448.04,0.82,15.53,"No","New Hampshire","Male"
27838,46,36621.36,0.58,2.11,"No","Alaska","Male"
27839,60,57297.19,0.45,11.18,"No","Arkansas","Male"
27840,54,44573.52,0.76,19.26,"No","North Dakota","Female"
27841,87,14479.76,0.75,1.01,"No","New Mexico","Male"
27842,31,44184.31,0.23,3.55,"No","Georgia","Other"
27843,79,48519.1,0.59,10,"No","Minnesota","Other"
27844,64,54659.73,0.87,13.89,"No","Connecticut","Male"
27845,50,53712.12,0.6,19.48,"No","West Virginia","Other"
27846,44,46098.09,0.19,1.08,"No","North Carolina","Other"
27847,69,45439.94,0.45,8.13,"No","Texas","Female"
27848,79,46774.78,0.37,6.73,"No","Alaska","Male"
27849,84,41313.52,0.89,10.39,"No","Montana","Other"
27850,66,24522.92,0.53,2.35,"No","New York","Male"
27851,58,56384.26,0.56,19.69,"No","Idaho","Female"
27852,37,40260.51,0.25,15.46,"No","Massachusetts","Other"
27853,75,41436.41,0.25,13.13,"No","Utah","Other"
27854,44,56589.06,0.36,2.27,"No","Pennsylvania","Other"
27855,65,46232.05,0.02,1.17,"No","Virginia","Female"
27856,43,56774.34,0.56,18.44,"No","Kentucky","Female"
27857,75,69634.08,0.65,17.28,"No","Florida","Other"
27858,27,58422.16,0.94,13.18,"No","New Hampshire","Male"
27859,52,44658.9,0.37,3.22,"No","Vermont","Other"
27860,34,59640.12,0.73,8.77,"No","North Dakota","Other"
27861,70,35052.39,0.33,8.61,"No","Oklahoma","Male"
27862,84,49631.29,0.82,8.37,"No","Michigan","Other"
27863,70,11591.63,0.73,11.72,"No","Maine","Other"
27864,50,72172.37,0.31,10.24,"No","Maryland","Female"
27865,39,35759.66,0.36,15.13,"No","Delaware","Other"
27866,23,63150.28,0.59,15.85,"No","Maine","Other"
27867,53,33645.03,0.44,9.43,"No","Oregon","Female"
27868,66,74172.24,0.89,19.14,"No","Iowa","Other"
27869,70,44308.11,0.14,14.35,"No","Iowa","Other"
27870,57,37320.99,0.92,18.49,"No","Indiana","Female"
27871,22,41697.33,0.77,3.73,"No","Wyoming","Male"
27872,84,49268.66,0.08,13.19,"No","Ohio","Female"
27873,33,57481.43,0.8,5.92,"No","Illinois","Other"
27874,56,42626.71,0.22,19.32,"No","Delaware","Other"
27875,81,53502.23,0.17,16.19,"No","Wisconsin","Other"
27876,76,54275.52,0.61,6.18,"No","Colorado","Male"
27877,77,44634.88,0.56,10.57,"No","California","Male"
27878,45,48013.43,0.45,7.75,"No","New Mexico","Female"
27879,34,32764.69,0.31,12.88,"No","Hawaii","Other"
27880,37,50988.91,0.68,14.96,"No","Missouri","Male"
27881,72,22628.25,0.88,11.89,"No","Wyoming","Female"
27882,24,54848.53,0.58,10.76,"No","West Virginia","Male"
27883,60,64244.39,0.19,18.48,"No","Illinois","Male"
27884,51,35260.36,0.7,9.68,"No","Connecticut","Male"
27885,36,15757.99,0.33,11.87,"No","Alaska","Male"
27886,74,31229.28,0.25,18.02,"No","Maryland","Female"
27887,63,38846.02,0.94,2.12,"No","California","Female"
27888,67,17302.63,0.51,4.94,"No","Nevada","Other"
27889,31,56253.06,0.56,4.74,"No","West Virginia","Male"
27890,53,35662.83,0.21,5.56,"No","Utah","Male"
27891,55,49284.85,0.44,4.43,"No","Missouri","Female"
27892,65,59603.85,0.15,9.21,"No","Colorado","Male"
27893,68,30744.1,0.24,4.17,"No","New Jersey","Female"
27894,46,41314.45,0.92,2.22,"No","Connecticut","Male"
27895,51,78429.3,0.15,14.28,"No","Tennessee","Other"
27896,65,35356.6,0.06,12.16,"No","Massachusetts","Other"
27897,61,66464.77,0.06,8.3,"No","New Mexico","Other"
27898,34,49496.45,0.41,11.7,"No","Delaware","Male"
27899,76,33153.02,0.84,13.43,"No","Colorado","Other"
27900,35,44382.21,0.06,8.18,"No","Ohio","Other"
27901,65,56715.89,0.56,10.17,"No","Alaska","Other"
27902,65,44045.33,0.56,14.78,"No","Oklahoma","Female"
27903,18,39720.52,0.91,1.09,"No","Michigan","Male"
27904,78,35205.66,0.11,15.83,"No","Delaware","Female"
27905,20,49618.41,0.2,9.36,"No","Rhode Island","Female"
27906,37,49925.22,0.19,12.41,"No","Massachusetts","Other"
27907,54,23301.74,0.83,9.44,"No","Oklahoma","Male"
27908,84,51407.41,0.27,17.69,"No","Tennessee","Male"
27909,66,39240.18,0.5,11.1,"No","Alabama","Female"
27910,60,37711.08,0.64,11.09,"No","Illinois","Female"
27911,26,36526.08,0.15,10.62,"No","Maryland","Male"
27912,32,31649,0.7,7.66,"No","Virginia","Male"
27913,20,61458.31,0.59,6.54,"No","Louisiana","Female"
27914,47,40404.82,0.93,8.82,"No","New Mexico","Female"
27915,71,52486.49,0.39,9.61,"No","Massachusetts","Other"
27916,73,50781.76,0.38,14.64,"No","West Virginia","Other"
27917,58,51630.77,0.56,17.99,"No","Texas","Other"
27918,62,20461.03,0.04,13.81,"No","Massachusetts","Female"
27919,51,49867.35,0.68,5.06,"No","Nevada","Other"
27920,65,40356.74,0.86,2.92,"No","Wisconsin","Female"
27921,26,68620.48,0.93,5.93,"No","New Hampshire","Male"
27922,52,41405.18,0.22,19.15,"No","Maine","Female"
27923,25,33247.88,0.53,6.71,"No","Maine","Other"
27924,62,40324.12,0.21,7.34,"No","South Carolina","Other"
27925,76,36853.7,0.59,3.31,"No","Kansas","Other"
27926,65,71989.68,0.02,16.47,"No","Michigan","Female"
27927,75,60735.03,0.74,12.15,"No","Washington","Other"
27928,75,45931.36,0.81,6.85,"No","Illinois","Other"
27929,71,50018.42,0.73,10.14,"No","Georgia","Other"
27930,75,38967.33,0.72,4.98,"No","Georgia","Male"
27931,41,55030.68,0.65,3.54,"No","Kansas","Other"
27932,67,49862.72,0.11,6.39,"No","Maine","Female"
27933,44,60338.4,0.15,3.36,"No","Arizona","Other"
27934,70,88265.47,0.01,13.6,"No","New Jersey","Female"
27935,53,58805.67,0.03,5.44,"No","West Virginia","Female"
27936,46,72408.15,0.24,8.6,"No","Oregon","Female"
27937,65,57291.61,0.63,6.76,"No","Georgia","Male"
27938,26,65767.3,0.52,13.26,"No","North Dakota","Male"
27939,90,41611.61,0.94,18.53,"No","Washington","Other"
27940,20,70655.52,0.49,9.19,"No","Pennsylvania","Female"
27941,46,47243,0.48,3.43,"No","Rhode Island","Male"
27942,25,41344.23,0.97,3.86,"No","Hawaii","Female"
27943,30,28557.66,0.88,5.57,"No","Vermont","Female"
27944,43,44541.03,0.73,17.58,"No","Maine","Female"
27945,90,39530.64,0.13,3.55,"No","Arizona","Male"
27946,19,52906.96,0.91,16.27,"No","New Jersey","Other"
27947,41,24141.33,0.88,19.68,"No","Connecticut","Other"
27948,25,66330.43,0.07,9.77,"No","Nebraska","Male"
27949,57,61684.9,0.82,17.82,"No","New York","Female"
27950,70,39900.25,0.1,8.77,"No","North Dakota","Other"
27951,85,53811.07,0.13,4.13,"No","Oklahoma","Male"
27952,62,79286.47,0.28,0.58,"No","Nebraska","Female"
27953,86,46034.43,0.38,14.93,"No","Georgia","Male"
27954,84,63103.86,0.76,15.81,"No","North Carolina","Female"
27955,65,58177.93,0.39,16.39,"No","Hawaii","Male"
27956,89,36781.34,0.61,16.38,"No","North Carolina","Male"
27957,24,65429.06,0.84,0.67,"No","Alaska","Female"
27958,28,37667.01,0.62,15.97,"No","Iowa","Other"
27959,42,30932.22,0.52,2.25,"No","New York","Other"
27960,56,73975.59,0.35,0.04,"No","Florida","Other"
27961,45,41947.18,0.75,11.93,"No","Colorado","Female"
27962,71,48542.42,0.7,18.28,"No","Oklahoma","Other"
27963,22,48782.4,0.8,0.09,"No","Arkansas","Male"
27964,74,64642.61,0.38,1.03,"No","Massachusetts","Female"
27965,51,23127.86,0.07,7.69,"No","Kansas","Other"
27966,48,30653.17,0.39,8.71,"No","Montana","Other"
27967,38,54424.46,0.05,1.34,"No","Nevada","Female"
27968,54,36275.82,0.8,12.1,"No","Virginia","Other"
27969,42,48635.79,0.91,3.46,"No","Georgia","Female"
27970,18,54396.18,0.45,12.26,"No","Alaska","Male"
27971,52,55975.17,0.2,7.57,"No","Virginia","Other"
27972,56,71714.04,0.95,16.19,"No","Kansas","Other"
27973,48,53581.23,0.9,8.95,"No","California","Female"
27974,29,45875.62,0.13,14.26,"No","North Carolina","Male"
27975,70,70544.37,0.62,16.48,"No","Maryland","Female"
27976,19,69919.39,0.83,15.34,"No","Georgia","Other"
27977,85,54867.62,0.07,7.55,"No","Arkansas","Male"
27978,21,57882.11,0.23,16.63,"No","California","Male"
27979,79,40627.94,0.56,13.22,"No","New Hampshire","Female"
27980,52,30874.2,0.79,18.74,"No","Connecticut","Other"
27981,85,37070.67,0.47,2.09,"No","Tennessee","Female"
27982,55,85343.16,0.88,13.49,"No","Wisconsin","Female"
27983,50,50473.38,0.12,17.74,"No","Ohio","Female"
27984,56,29524.22,0.05,11.13,"No","Rhode Island","Other"
27985,28,25460.25,0.84,7.29,"No","Rhode Island","Other"
27986,50,43453.08,0.6,9.45,"No","Louisiana","Male"
27987,73,43089.39,0.16,8.31,"No","Nevada","Other"
27988,23,36871.08,0.96,5.57,"No","Alaska","Other"
27989,19,21169.55,0.93,3.03,"No","New Jersey","Male"
27990,33,54202.2,0.14,12.36,"No","North Dakota","Male"
27991,28,52806.03,0.95,5.85,"No","Georgia","Female"
27992,88,35916.02,0.2,4.5,"No","Wisconsin","Male"
27993,53,52673.42,0.89,16.68,"No","Alabama","Other"
27994,74,54390.65,0.67,15.34,"No","Tennessee","Male"
27995,81,36734.62,0.5,17.45,"No","Colorado","Other"
27996,30,50166.49,0.37,5.43,"No","Arkansas","Female"
27997,54,61717.6,0.79,15.35,"No","Ohio","Male"
27998,58,25481.92,0.42,15.29,"No","Texas","Female"
27999,51,44846.7,0.83,9.39,"No","Hawaii","Female"
28000,22,51739.03,0.51,6.44,"No","Delaware","Male"
28001,86,42955.7,0.23,4.42,"No","North Carolina","Female"
28002,74,57747.26,0.39,0.58,"No","Colorado","Other"
28003,36,29610,0.22,13.91,"No","North Carolina","Male"
28004,59,74649.18,0.53,1.87,"No","Indiana","Male"
28005,48,33812.04,0.07,6.12,"No","West Virginia","Female"
28006,25,66005.01,0.19,9.74,"No","Montana","Female"
28007,61,65836.71,0.16,14.07,"No","Maine","Female"
28008,36,79260.66,0.17,16.39,"No","Tennessee","Male"
28009,54,33686.95,0.63,18.08,"No","West Virginia","Other"
28010,84,41139.29,0.75,13.73,"No","Montana","Other"
28011,28,55013.08,0.2,16.85,"No","South Dakota","Male"
28012,18,49204.23,0.02,2.43,"No","Illinois","Female"
28013,46,41088.83,0.03,8.25,"No","Virginia","Other"
28014,55,58370.46,0.11,17.15,"No","Montana","Female"
28015,80,31854.2,0.52,0.27,"No","New Mexico","Other"
28016,84,41978.93,0.65,17.81,"No","Delaware","Other"
28017,66,42745.38,0.27,17.08,"No","Kansas","Male"
28018,30,68386.68,0.92,18.19,"No","New Jersey","Male"
28019,56,60951.68,0.77,14.68,"No","New Hampshire","Male"
28020,70,62491.21,0.52,9.11,"No","North Dakota","Female"
28021,65,70669.54,0.39,2.13,"No","Massachusetts","Female"
28022,81,86478.1,0.25,5.64,"No","Indiana","Other"
28023,34,43928.59,0.27,2.45,"No","Missouri","Female"
28024,84,48144.9,0.07,1.53,"No","Michigan","Female"
28025,75,53857.39,0.51,7.82,"No","New York","Other"
28026,74,78592.29,0.89,11.41,"No","Kentucky","Female"
28027,33,34315.47,0.62,14.76,"No","Massachusetts","Female"
28028,18,33588.16,0.39,0.57,"No","West Virginia","Other"
28029,69,36999.54,0.47,0.27,"No","Maryland","Other"
28030,71,34186.09,0.81,7.95,"No","Vermont","Male"
28031,49,30628.04,0.8,2.76,"No","Connecticut","Female"
28032,37,45846.65,0.83,14.51,"No","Connecticut","Female"
28033,36,62193.78,0.04,4.01,"No","Alaska","Other"
28034,85,43550.49,0.44,15.97,"No","Nevada","Other"
28035,19,50068.04,0.86,10.02,"No","Alabama","Other"
28036,47,61498.56,0.3,0,"No","New Mexico","Male"
28037,77,44170.05,0.97,13.23,"No","Iowa","Male"
28038,19,80473.19,0.7,8.93,"No","Nebraska","Female"
28039,90,57064.2,0.82,17.74,"No","Michigan","Female"
28040,84,45221.16,0.25,8.67,"No","Hawaii","Female"
28041,85,33470.24,0.17,5.77,"No","Alaska","Female"
28042,37,63979.88,0.54,19.39,"No","Oregon","Other"
28043,18,50500.9,0.8,13.44,"No","Mississippi","Male"
28044,61,33592.69,0.89,4.4,"No","Rhode Island","Other"
28045,90,54598.82,0.93,19.65,"No","South Dakota","Female"
28046,39,69466.9,0.01,14.62,"No","Illinois","Female"
28047,81,56180.8,0.17,14.89,"No","North Carolina","Female"
28048,84,59625.17,0.76,14,"No","Iowa","Other"
28049,71,38982.82,0.02,2.59,"No","Wisconsin","Female"
28050,55,67385.71,0.29,11.86,"No","Rhode Island","Female"
28051,73,52805.11,0.26,4.26,"No","Iowa","Female"
28052,68,55570.33,0.81,11.71,"No","Arizona","Male"
28053,90,70268.37,0.47,2.89,"No","Louisiana","Male"
28054,46,31503.89,0.47,16.97,"No","Texas","Female"
28055,77,49653.32,0.88,8.27,"No","North Carolina","Female"
28056,71,44176.42,0.5,15.81,"No","Montana","Female"
28057,78,42266.76,0.62,16.6,"No","New York","Other"
28058,66,43024.21,0.94,1.28,"No","North Carolina","Male"
28059,83,35975.8,0.61,0.78,"No","South Dakota","Male"
28060,38,56478.79,0.2,14.11,"No","New York","Other"
28061,29,58690.18,0.11,4.82,"No","Georgia","Other"
28062,52,45321.05,0.06,7.38,"No","New York","Female"
28063,64,29632.82,0.89,18.15,"No","Maryland","Male"
28064,62,55775.29,0.54,16.06,"No","Louisiana","Male"
28065,78,56733.22,0.08,18.45,"No","Alaska","Male"
28066,39,45399.92,0.57,16.32,"No","Minnesota","Male"
28067,57,80954.31,0.46,16.3,"No","Oklahoma","Other"
28068,58,35864.42,0.15,10.55,"No","West Virginia","Other"
28069,68,72651.01,0.13,14.4,"No","Montana","Female"
28070,84,33281.49,0.57,8.09,"No","Massachusetts","Female"
28071,72,48336.85,0.54,0.5,"No","North Carolina","Female"
28072,29,57134.21,0.27,19.31,"No","Wyoming","Other"
28073,70,50794.4,0.31,6.26,"No","Rhode Island","Other"
28074,81,73038.75,0.79,19.79,"No","Iowa","Female"
28075,47,58756.07,0.38,7.31,"No","Nebraska","Other"
28076,70,47981.27,0.28,13.71,"No","New York","Female"
28077,32,28387.24,0.94,11.95,"No","Colorado","Other"
28078,88,55244.84,0.44,14.61,"No","South Carolina","Male"
28079,38,36366.21,0.38,5.86,"No","Wisconsin","Male"
28080,42,58731.02,0.3,7.82,"No","Hawaii","Male"
28081,69,48423.76,0.06,18.81,"No","Hawaii","Female"
28082,58,58304.53,0.3,12.84,"No","Wisconsin","Female"
28083,25,46724.66,0.24,15.44,"No","Wyoming","Male"
28084,76,49260.32,0.11,4.54,"No","Michigan","Female"
28085,21,49623.63,0.34,13.5,"No","Michigan","Other"
28086,32,56237.12,0.14,10.16,"No","North Carolina","Female"
28087,41,20126.23,0.22,14.86,"No","Alaska","Other"
28088,61,50006.73,0.41,17.53,"No","South Carolina","Male"
28089,80,59154.5,0,11.25,"No","Nebraska","Male"
28090,76,46294.83,0.36,18.16,"No","Kentucky","Male"
28091,35,72063.16,0.55,8.68,"No","Ohio","Female"
28092,87,56743.24,0.53,0.86,"No","Virginia","Female"
28093,33,71133.43,0.75,2.91,"No","Michigan","Other"
28094,50,40602.73,0.77,17.7,"No","Oregon","Female"
28095,52,39848.8,0.47,5.92,"No","Mississippi","Other"
28096,75,59186.45,0.27,1.84,"No","Illinois","Other"
28097,81,56048.28,0.93,10.67,"No","Alaska","Other"
28098,50,69377.78,0.6,0.86,"No","Ohio","Male"
28099,84,29788.48,0.07,14.87,"No","Idaho","Other"
28100,53,45552.6,0.72,5.38,"No","Oregon","Female"
28101,60,66401.61,0.33,12.17,"No","New Hampshire","Other"
28102,26,33032.63,0.4,8.38,"No","Virginia","Other"
28103,28,65160,0.75,18.08,"No","Tennessee","Other"
28104,75,66891.53,0.19,4.4,"No","Wisconsin","Male"
28105,23,59014.37,0.22,18.72,"No","Wisconsin","Other"
28106,28,44636.52,0.36,2.76,"No","New Jersey","Other"
28107,58,70584.9,0.85,1.58,"No","Delaware","Other"
28108,56,48259.47,0.08,11.85,"No","Georgia","Female"
28109,55,76437.05,0.87,1.12,"No","West Virginia","Male"
28110,39,28348.05,0.73,12.64,"No","Louisiana","Other"
28111,36,70445.07,0.26,6.2,"No","Alaska","Other"
28112,46,55566.26,0.89,2.82,"No","Alaska","Female"
28113,66,70212.63,0.03,5.33,"No","Delaware","Male"
28114,51,54730.65,0.14,0.01,"No","New Mexico","Male"
28115,76,62531.93,0.97,0.59,"No","Wisconsin","Female"
28116,24,54772.87,0.6,5.54,"No","Texas","Male"
28117,21,23226.3,0.52,14.42,"No","Hawaii","Female"
28118,24,39092.53,0.83,1.18,"No","Missouri","Other"
28119,39,55050.99,0.53,3.89,"No","Missouri","Male"
28120,88,61066.94,0.54,17.36,"No","Wisconsin","Male"
28121,67,43594.34,0.06,3.22,"No","Hawaii","Other"
28122,85,46849.37,0.73,4.85,"No","Wyoming","Female"
28123,32,52461.4,0.74,15.85,"No","California","Female"
28124,36,38621.22,0.84,16.95,"No","Montana","Male"
28125,80,59696.22,0.82,18.44,"No","Connecticut","Male"
28126,34,53250.41,0.06,2.67,"No","Ohio","Other"
28127,67,39973.85,0.74,0.93,"No","Colorado","Male"
28128,36,50649.55,0.97,12.83,"No","New Hampshire","Other"
28129,58,43901.25,0.05,0.65,"No","Texas","Other"
28130,36,34751.74,0.34,15.3,"No","Kentucky","Female"
28131,43,69214.29,0.19,12.1,"No","Alaska","Other"
28132,68,60254.36,0.99,9.39,"No","Tennessee","Female"
28133,83,27968.59,0.46,11.04,"No","Oregon","Male"
28134,25,29230.54,0.57,1.73,"No","New Jersey","Other"
28135,67,46092.98,0.09,10.59,"No","Vermont","Other"
28136,35,54393.19,0.76,13.57,"No","Illinois","Female"
28137,70,51615.46,0.29,19.69,"No","West Virginia","Female"
28138,87,36587.46,0.75,10.63,"No","Wyoming","Other"
28139,36,41996.03,0.27,5.65,"No","Nebraska","Female"
28140,74,47486.62,0.98,16.09,"No","Wyoming","Other"
28141,88,47868.13,0.84,1.53,"No","Kansas","Male"
28142,46,46458.05,0.71,18.3,"No","South Dakota","Female"
28143,63,51196.34,0.98,7.21,"No","Hawaii","Other"
28144,53,46032.04,0.45,12.98,"No","Oklahoma","Female"
28145,60,30302.65,0.96,11.17,"No","Arizona","Female"
28146,86,21547.07,0.74,1.65,"No","Washington","Female"
28147,41,49701.8,0.93,10.42,"No","Wyoming","Male"
28148,20,54357.77,0.85,6.48,"No","Alaska","Male"
28149,22,52255.61,0.3,4.47,"No","Michigan","Other"
28150,57,53154.01,0.61,5.24,"No","Washington","Male"
28151,75,25825.7,0.51,17.56,"No","Idaho","Female"
28152,54,54773.27,0.2,10.54,"No","Kentucky","Other"
28153,55,38252.09,0.77,5.78,"No","Montana","Male"
28154,88,53500.93,0.05,0.77,"No","Kansas","Male"
28155,54,55678.79,0.28,15.83,"No","Wyoming","Male"
28156,23,62661.66,0.54,16,"No","New Mexico","Other"
28157,29,61883.93,0.38,5.55,"No","Oregon","Other"
28158,54,54298.74,0.71,1.41,"No","Wyoming","Female"
28159,38,36580.92,0.75,10.21,"No","Rhode Island","Female"
28160,88,57694.88,0.35,14.23,"No","Georgia","Other"
28161,29,24460.47,0.98,7.28,"No","North Carolina","Other"
28162,54,42220.91,0.65,13.68,"No","Washington","Male"
28163,27,85879.63,0.47,16.11,"No","California","Other"
28164,74,61212.09,0.83,11.97,"No","Maryland","Female"
28165,25,33488.47,0.6,11.91,"No","Kentucky","Other"
28166,40,29386.39,0.79,10.78,"No","Louisiana","Male"
28167,86,59666.06,0.66,16.88,"No","New Hampshire","Male"
28168,73,56287.97,0.04,5.15,"No","North Carolina","Female"
28169,18,36286.78,0.25,4.53,"No","Arkansas","Female"
28170,83,45935.88,0.07,10.05,"No","New Jersey","Female"
28171,33,67916.87,0.72,13.28,"No","Hawaii","Male"
28172,82,25414.38,0.45,18.05,"No","New Hampshire","Other"
28173,42,47380.53,0.65,4.82,"No","Maryland","Male"
28174,20,54501.84,0.8,7.6,"No","Maryland","Female"
28175,23,21270.71,0.44,11.06,"No","North Dakota","Female"
28176,35,42361.36,0.41,7.07,"No","Nevada","Female"
28177,41,56357.48,0.78,4.82,"No","Montana","Female"
28178,26,38199.8,0.73,4.88,"No","Washington","Male"
28179,39,40934.9,0.19,19.25,"No","Arkansas","Male"
28180,38,47512.26,0.32,11.2,"No","Ohio","Female"
28181,89,36124.82,0.52,7.45,"No","Maine","Male"
28182,39,48411.02,0.93,18.88,"No","New York","Female"
28183,53,47838.77,0.6,3.12,"No","New York","Female"
28184,46,63171.43,0.92,3.82,"No","Iowa","Female"
28185,26,53840.97,0.82,3.71,"No","Tennessee","Other"
28186,24,58216.5,0.37,12.55,"No","Missouri","Male"
28187,77,34044.05,0.56,1.36,"No","Tennessee","Other"
28188,59,37923.22,0.57,4.85,"No","Montana","Other"
28189,39,56315.97,0.42,14.28,"No","Colorado","Male"
28190,69,29039.7,0.85,17.86,"No","Alaska","Female"
28191,49,37963.8,0.64,18.38,"No","Alaska","Other"
28192,36,42817.01,0.49,9.14,"No","Louisiana","Male"
28193,57,35183.88,0.48,2.46,"No","Maryland","Male"
28194,38,50217.02,0.45,15.3,"No","Delaware","Male"
28195,28,25070.23,0.11,5.64,"No","Arkansas","Other"
28196,90,69588.28,0.9,6.23,"No","Rhode Island","Male"
28197,39,26697.6,0.14,6.66,"No","Virginia","Other"
28198,61,31354.1,0.73,9.35,"No","Hawaii","Female"
28199,51,55704.25,0.82,9.26,"No","Indiana","Other"
28200,89,41838.04,0.61,5.13,"No","Arkansas","Other"
28201,44,49079.85,0.86,8.28,"No","Nevada","Female"
28202,72,67320.21,0.96,15.87,"No","Maine","Female"
28203,68,62367.71,0.04,4.31,"No","New Hampshire","Other"
28204,42,45939.99,0.15,7.31,"No","North Carolina","Female"
28205,63,74308.52,0.08,9.46,"No","South Carolina","Male"
28206,77,28045.9,0.06,9.42,"No","Nebraska","Female"
